name,place_id,types,user_ratings_total,rating,vicinity,business_status,lat,lng,X,Y,id_grid
일테조로,ChIJL7Qmv-mYfDURWpec700zo7M,cafe|food|point_of_interest|establishment,,,마포구 양화로23길 10-8,OPERATIONAL,37.5590683,126.9256161,126.926055320461,37.5588844889703,20
드윅스,ChIJbSWQvumYfDURxKvz0IoOu4M,cafe|food|point_of_interest|establishment,,,마포구 서교동 번지 지 147-50 1층,OPERATIONAL,37.5591617,126.9256781,126.926055320461,37.5588844889703,20
CoffeeBe,ChIJsaU9x-mYfDURPdpAxDtd_Cw,cafe|food|point_of_interest|establishment,78,3.9,마포구 동교동 147-87,OPERATIONAL,37.5588908,126.9254776,126.926055320461,37.5588844889703,20
아레아레아,ChIJhdG1vemYfDURBal-UIa3aTI,cafe|food|point_of_interest|store|establishment,23,4.6,마포구 양화로23길 10-10,OPERATIONAL,37.5593017,126.9257145,126.926055320461,37.5588844889703,20
Dewexx coffee lab,ChIJjWyX4CmZfDURtFjrrsIsVt8,cafe|food|point_of_interest|establishment,1,5,마포구 동교동 147-17,OPERATIONAL,37.5592629,126.9256398,126.926055320461,37.5588844889703,20
베어스덴베이커리,ChIJ_8Nk-OuYfDURGAHQxvMyRto,cafe|food|point_of_interest|establishment,18,4.7,서대문구 양화로23길 10-9 베어스덴베이커리 1층,OPERATIONAL,37.5592884,126.9255856,126.926055320461,37.5588844889703,20
Tis Coffee,ChIJ1yTgSdaZfDURdLS3qiFXP8w,cafe|food|point_of_interest|establishment,9,4,마포구 동교동 연희로 7,OPERATIONAL,37.5594034,126.9262983,126.926055320461,37.5588844889703,20
커피빈 동교동삼거리점,ChIJxSDg7emYfDURajd_vLgLAoY,cafe|food|point_of_interest|store|establishment,70,4.2,마포구 동교동 173-16,OPERATIONAL,37.5583999,126.9264436,126.926055320461,37.5588844889703,20
투썸플레이스 동교동삼거리점,ChIJhclAqHKZfDUR_C9SeYH59dQ,cafe|food|point_of_interest|establishment,14,4.4,서대문구 창천동 510-2,OPERATIONAL,37.5588098,126.9273884,126.927187095807,37.5588852068669,21
A Twosome Place,ChIJuy-SX1qZfDUR665PFkXIQRc,cafe|food|point_of_interest|establishment,2,5,서대문구 창천동 510-2,OPERATIONAL,37.5586843,126.9272925,126.927187095807,37.5588852068669,21
이디야커피 동교점,ChIJj6F2ZuOZfDURGbYur9KC4m0,cafe|food|point_of_interest|establishment,35,4.3,서대문구 북아현동 신촌로 5,OPERATIONAL,37.5586072,126.9276898,126.927187095807,37.5588852068669,21
방긋 디저트 카페 & 공방,ChIJ-87RJXWZfDURabOkkVjxcNs,cafe|food|point_of_interest|store|establishment,1,5,서대문구 신촌동 신촌로1안길 14,OPERATIONAL,37.5587805,126.9284401,126.928318871193,37.5588859139152,22
아너위,ChIJx5F4NuqYfDUR304kG0O-MmI,cafe|food|point_of_interest|establishment,,,서대문구 창천동 506-26번지 1층,OPERATIONAL,37.5587759,126.9284386,126.928318871193,37.5588859139152,22
그대를 위한 커피,ChIJgbBJtOuYfDUR7PCM-IwjV10,cafe|food|point_of_interest|establishment,,,서대문구 창천동 506-1,OPERATIONAL,37.5591556,126.9287749,126.928318871193,37.5588859139152,22
이디야커피 동교점,ChIJj6F2ZuOZfDURGbYur9KC4m0,cafe|food|point_of_interest|establishment,35,4.3,서대문구 북아현동 신촌로 5,OPERATIONAL,37.5586072,126.9276898,126.928318871193,37.5588859139152,22
이이제이 안가,ChIJGXFJ392YfDURcXldPR3QAmQ,cafe|food|point_of_interest|establishment,30,4.4,마포구 성산1동 232-5,CLOSED_TEMPORARILY,37.5596522,126.9165541,126.917000101582,37.5597793438997,23
Coe cafe,ChIJEToBw92YfDUR3ZhXxMVwJq8,cafe|food|point_of_interest|establishment,1,5,마포구 성산1동 630-16,OPERATIONAL,37.5594862,126.9173081,126.917000101582,37.5597793438997,23
죠슈아채플,ChIJ8TALplCZfDURBK1T4JnAuE4,cafe|food|point_of_interest|establishment,,,마포구 성산동 232-5 2층,OPERATIONAL,37.5596522,126.9165541,126.917000101582,37.5597793438997,23
이디야커피 성산중앙점,ChIJfYH8U6qZfDURhi2ej-rbPhM,cafe|food|point_of_interest|establishment,19,3.8,마포구 성산1동 월드컵북로 70,OPERATIONAL,37.5602399,126.916669,126.917000101582,37.5597793438997,23
셀렉토커피성산점,ChIJjfm1492YfDUR4m0d_jdhVig,cafe|food|point_of_interest|establishment,,,마포구 성산동 228-1,OPERATIONAL,37.5602399,126.916669,126.917000101582,37.5597793438997,23
옐로우 라인 (Yellow Line Coffee),ChIJS8dym8KZfDURqHtp5xJuoYY,cafe|food|point_of_interest|store|establishment,,,마포구 성산동 631-6 KR 서울특별시 마포구 월드컵북로 57,OPERATIONAL,37.5591939,126.9170563,126.917000101582,37.5597793438997,23
서치홀,ChIJW_wqz76ZfDURzVjSJywlHLE,cafe|food|point_of_interest|establishment,18,4.3,마포구 동교로23길 98-9,OPERATIONAL,37.5596948,126.9180352,126.918131890211,37.5597801486077,24
카페에이제곱,ChIJcYNTkd2YfDURsN2FYo1KCTY,cafe|food|point_of_interest|establishment,6,4.2,마포구 연남동 성미산로16길 36,OPERATIONAL,37.5596262,126.9181854,126.918131890211,37.5597801486077,24
오후의 작은선물,ChIJLd3xLt2YfDUR0BCjOFK1Y-c,cafe|food|point_of_interest|establishment,2,4.5,마포구 동교로23길 98-7,OPERATIONAL,37.5597307,126.917935,126.918131890211,37.5597801486077,24
초연,ChIJf8UuOp6ZfDUR5Nyqstb0I18,cafe|food|point_of_interest|establishment,4,5,마포구 연남동 월드컵북로8길 23,OPERATIONAL,37.5595298,126.9184313,126.918131890211,37.5597801486077,24
알버트파크,ChIJSXC4GbeZfDURPPi966LSt2s,cafe|food|point_of_interest|establishment,5,4.8,마포구 연남로3길 72,OPERATIONAL,37.5596466,126.9190865,126.919263678886,37.5597809424673,25
PRIVÉ / 프히베,ChIJ4VdYXGqZfDURR6_o7Q-kLJk,cafe|food|point_of_interest|establishment,3,5,마포구 연남동 연남로3길 58,OPERATIONAL,37.5601045,126.9196964,126.919263678886,37.5597809424673,25
커피구름,ChIJw6iRnt2YfDURRP2MXBTw6WM,cafe|food|point_of_interest|establishment,1,5,마포구 연남동 564-13번지 1층 1호,OPERATIONAL,37.5592913,126.9189509,126.919263678886,37.5597809424673,25
"단,旦",ChIJ-RBnkHGZfDURv1E_JwAPZ2g,cafe|food|point_of_interest|establishment,,,마포구 연남동 연남로1길 ５０,OPERATIONAL,37.5597121,126.920472,126.920395467604,37.5597817254783,26
단,ChIJzVL4AXiZfDURDielmQ0ZlpE,cafe|food|point_of_interest|establishment,1,5,마포구 연남로1길 47,OPERATIONAL,37.5596153,126.9206812,126.920395467604,37.5597817254783,26
소셜팩토리 홍대2호점,ChIJ7-eO9nmZfDURYddqIRzIYec,cafe|food|point_of_interest|establishment,7,3.4,마포구 연남동 565-11,CLOSED_TEMPORARILY,37.5602828,126.9203684,126.920395467604,37.5597817254783,26
Verse II,ChIJzTH_5eeYfDURLdejZv0xIUM,cafe|food|point_of_interest|establishment,12,4.5,마포구 연남동 동교로27길 54,OPERATIONAL,37.560239,126.9211941,126.921527256367,37.5597824976408,27
마포연남점빽다방,ChIJnzKl5OeYfDURy6pAmh1QJvM,cafe|food|point_of_interest|establishment,,,마포구 동교로27길 46,OPERATIONAL,37.5598928,126.9214784,126.921527256367,37.5597824976408,27
컴포즈커피 홍대연남점,ChIJTbI2ztWZfDURYeafwYA3L8w,cafe|food|point_of_interest|store|establishment,1,4,마포구 동교로27길 47,OPERATIONAL,37.5598763,126.9213058,126.921527256367,37.5597824976408,27
맨팅,ChIJqbBN4MGZfDURUsO6mXkKF5M,cafe|food|point_of_interest|establishment,1,5,마포구 연남동 동교로27길 47,OPERATIONAL,37.5598395,126.9212599,126.921527256367,37.5597824976408,27
huayuanhouse화웬하우스,ChIJZZrrZtmZfDURGh19wjxaAaw,cafe|lodging|food|point_of_interest|establishment,5,4.6,마포구 연남동 567-2,OPERATIONAL,37.5600858,126.9214929,126.921527256367,37.5597824976408,27
앤디스커피 화웬점,ChIJD_wjSe2ZfDURZxk7K9DRD6M,cafe|food|point_of_interest|establishment,9,4,마포구 연남동 연남로1길 31,OPERATIONAL,37.5600858,126.9214929,126.921527256367,37.5597824976408,27
카페화웬,ChIJZSlffKGZfDURSUr5WDgMAIQ,cafe|food|point_of_interest|establishment,8,3.9,마포구 연남동 567-2,OPERATIONAL,37.5600858,126.9214929,126.921527256367,37.5597824976408,27
cafe huayuan,ChIJBycS0MqZfDURZFHrCA1vi2c,cafe|food|point_of_interest|establishment,,,마포구 연남로1길 31 2층,OPERATIONAL,37.5600858,126.9214929,126.921527256367,37.5597824976408,27
MEGA COFFEE,ChIJjf186JyZfDURjiZXfkHsjIs,cafe|food|point_of_interest|establishment,71,4.3,"64 서교동 월드컵북로6길, 마포구",OPERATIONAL,37.5594006,126.921741,126.921527256367,37.5597824976408,27
앤하우스메가엠지씨커피동교점,ChIJK5pP_ueYfDURNsa3AioMoNo,cafe|food|point_of_interest|establishment,,,마포구 동교동 204-6,OPERATIONAL,37.5593681,126.9217409,126.921527256367,37.5597824976408,27
벌스투,ChIJzTH_5eeYfDUROnO-EpH2H3I,cafe|food|point_of_interest|establishment,1,5,연남동 566-55번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.560239,126.9211941,126.921527256367,37.5597824976408,27
8810 리스트레토 바,ChIJ0WlmiaSZfDURKiJChOT8fUU,cafe|food|point_of_interest|establishment,90,4.5,마포구 월드컵북로6길 88-10,OPERATIONAL,37.5598447,126.922981,126.922659045173,37.5597832589549,28
리플로우 연남점,ChIJrS6yX12ZfDURXlkR-M3ybT8,cafe|food|point_of_interest|store|establishment,100,4.4,"동교동 197-15 KR 서울특별시 마포구 월드컵북로6길 88 1, 2",OPERATIONAL,37.5600673,126.9227564,126.922659045173,37.5597832589549,28
카페조ㄱㅛㄱ,ChIJVYnya-iYfDURVQASjTgueCs,cafe|food|point_of_interest|establishment,,,마포구 동교동 197-34번지 1층,OPERATIONAL,37.5601473,126.9229045,126.922659045173,37.5597832589549,28
Alohal Jenny,ChIJVYnya-iYfDUR1t7OlmRCUk0,cafe|food|point_of_interest|establishment,2,4.5,마포구 월드컵북로6길 92,OPERATIONAL,37.5601473,126.9229045,126.922659045173,37.5597832589549,28
카페 본주르,ChIJ08ejyumYfDURCtB3lkFd6QE,cafe|food|point_of_interest|establishment,56,4,마포구 양화로21길 23,OPERATIONAL,37.559279,126.9246171,126.924922622913,37.5597847490374,30
Monemt Coffee,ChIJzew5Mg-ZfDURHgfI91eyJ5Y,cafe|food|point_of_interest|establishment,,,마포구 양화로23길 30,OPERATIONAL,37.5596777,126.9249611,126.924922622913,37.5597847490374,30
일렉트릭쉽,ChIJuyairemYfDUR5H23W9qJPJI,cafe|food|point_of_interest|establishment,77,3.9,마포구 양화로23길 36,OPERATIONAL,37.5599128,126.9247364,126.924922622913,37.5597847490374,30
비포블루밍,ChIJL6NSS_-ZfDURGddlchs83Dw,cafe|food|point_of_interest|establishment,65,4.3,마포구 동교동 148-9 3층,OPERATIONAL,37.5595622,126.9250374,126.924922622913,37.5597847490374,30
望遠洞ティラミス 延南洞店,ChIJyUU8ctaZfDURv3FvnmdSJcM,cafe|food|point_of_interest|establishment,1,4,마포구 동교동 148-9,OPERATIONAL,37.5595622,126.9250374,126.924922622913,37.5597847490374,30
코코샌드,ChIJPZ6Qu-eZfDURB5ihnKJlnMo,cafe|food|point_of_interest|establishment,29,4.2,마포구 양화로23길 22-7 2층,OPERATIONAL,37.5597173,126.9252536,126.924922622913,37.5597847490374,30
비캄,ChIJxb78qOmYfDURdA2Z1aJFHek,cafe|food|point_of_interest|establishment,,,마포구 동교로30길 17,OPERATIONAL,37.5601152,126.9250669,126.924922622913,37.5597847490374,30
낙랑파라,ChIJQ-txpumYfDURujXFmsox57Q,cafe|food|point_of_interest|establishment,153,3.8,마포구 연희로1길 21,OPERATIONAL,37.5599406,126.9253274,126.924922622913,37.5597847490374,30
발트 본점,ChIJGd9eN4SZfDURyNUs6au4Z18,cafe|food|point_of_interest|establishment,,,마포구 동교로 262-3 2층,OPERATIONAL,37.559907,126.924455,126.924922622913,37.5597847490374,30
투게더 피크닉 하우스,ChIJn0j4dkGZfDURqfPamqr1rSo,cafe|food|point_of_interest|establishment,1,4,마포구 동교동 147-24,OPERATIONAL,37.5595412,126.9252751,126.924922622913,37.5597847490374,30
Her new (허뉴),ChIJj45PuhWZfDURdFxLqHXB4nw,cafe|food|point_of_interest|establishment,2,4,마포구 동교동 148-4 202호,OPERATIONAL,37.5599603,126.9253804,126.924922622913,37.5597847490374,30
김민정픽,ChIJtT1ExHKZfDURPVcKVY0mXLw,cafe|food|point_of_interest|establishment,,,부천시 원미구 중2동 신흥로 190-1,OPERATIONAL,37.5593087,126.9249251,126.924922622913,37.5597847490374,30
萬波,ChIJITrtOwGZfDURip3DRDrexWA,cafe|food|point_of_interest|establishment,26,4.6,"1-2츰, 22-10 Donggyo-dong, Yanghwa-ro 23-gil, Mapo-gu",OPERATIONAL,37.5595734,126.9254809,126.924922622913,37.5597847490374,30
4lounge,ChIJ2xH4t0CZfDURxpqGs0FsCF4,cafe|food|point_of_interest|establishment,32,4.7,마포구 동교동 152-7 3층,OPERATIONAL,37.5597227,126.9242632,126.924922622913,37.5597847490374,30
블랑누아,ChIJ-S9cVVaZfDURfBY9EwgzvrM,cafe|bar|food|point_of_interest|establishment,34,4.7,마포구 연희로1길 15 3층,OPERATIONAL,37.5596672,126.9255916,126.924922622913,37.5597847490374,30
Cafe Bonjur - 2nd floor,ChIJ08ejyumYfDURIkYcZ7MPNrs,cafe|food|point_of_interest|store|establishment,11,3.6,마포구 양화로21길 23,OPERATIONAL,37.559279,126.9246171,126.924922622913,37.5597847490374,30
차이(chai),ChIJc73xyw2ZfDURqp13edihq5s,cafe|food|point_of_interest|establishment,6,3.7,마포구 양화로23길 48,OPERATIONAL,37.5602645,126.924484,126.924922622913,37.5597847490374,30
팜플레무스,ChIJ2z_qWkuZfDURLiIJkdWQ8P8,cafe|food|point_of_interest|establishment,,,마포구 연희로1길 11,OPERATIONAL,37.5596533,126.925822,126.926054411845,37.559785477806,31
카페 공명,ChIJiaErr1KZfDUR8kST3UJkvrs,cafe|food|point_of_interest|establishment,136,4.2,마포구 동교동 146-8,OPERATIONAL,37.5598737,126.9262938,126.926054411845,37.559785477806,31
지혜,ChIJtaWImOmYfDUROpnNMEggVC0,cafe|food|point_of_interest|establishment,,,동교동 147-30번지 1층 일부 마포구 서울특별시 KR,OPERATIONAL,37.5595595,126.9259339,126.926054411845,37.559785477806,31
이스케이퍼스,ChIJwa0dmemYfDURzCr90TUHCwI,cafe|food|point_of_interest|establishment,76,4.4,"마포구 연희로1길 7 2, 3층",OPERATIONAL,37.5595427,126.9260677,126.926054411845,37.559785477806,31
BahnBar,ChIJSRKHcXSZfDURzoFH-tktfkA,cafe|food|point_of_interest|establishment,,,마포구 연희로1길 7 B02,OPERATIONAL,37.5595975,126.9258267,126.926054411845,37.559785477806,31
갑자기,ChIJR8RZoumYfDURP0r7PN4SVs8,cafe|food|point_of_interest|establishment,,,KR 서울특별시 마포구 동교동 113-95번지 1층 일부,OPERATIONAL,37.5596166,126.9257678,126.926054411845,37.559785477806,31
블랑누아,ChIJ-S9cVVaZfDURfBY9EwgzvrM,cafe|bar|food|point_of_interest|establishment,34,4.7,마포구 연희로1길 15 3층,OPERATIONAL,37.5596672,126.9255916,126.926054411845,37.559785477806,31
Unicus Coffee,ChIJz_OPCumYfDURr7GviPFa0XY,cafe|food|point_of_interest|establishment,71,4.6,마포구 동교동 113-71,OPERATIONAL,37.5600779,126.9257601,126.926054411845,37.559785477806,31
Tis Coffee,ChIJ1yTgSdaZfDURdLS3qiFXP8w,cafe|food|point_of_interest|establishment,9,4,마포구 동교동 연희로 7,OPERATIONAL,37.5594034,126.9262983,126.926054411845,37.559785477806,31
萬波,ChIJITrtOwGZfDURip3DRDrexWA,cafe|food|point_of_interest|establishment,26,4.6,"1-2츰, 22-10 Donggyo-dong, Yanghwa-ro 23-gil, Mapo-gu",OPERATIONAL,37.5595734,126.9254809,126.926054411845,37.559785477806,31
아레아레아,ChIJhdG1vemYfDURBal-UIa3aTI,cafe|food|point_of_interest|store|establishment,23,4.6,마포구 양화로23길 10-10,OPERATIONAL,37.5593017,126.9257145,126.926054411845,37.559785477806,31
Her new (허뉴),ChIJj45PuhWZfDURdFxLqHXB4nw,cafe|food|point_of_interest|establishment,2,4,마포구 동교동 148-4 202호,OPERATIONAL,37.5599603,126.9253804,126.926054411845,37.559785477806,31
낙랑파라,ChIJQ-txpumYfDURujXFmsox57Q,cafe|food|point_of_interest|establishment,153,3.8,마포구 연희로1길 21,OPERATIONAL,37.5599406,126.9253274,126.926054411845,37.559785477806,31
카페아비오,ChIJVRcn-t2YfDUR8ghG3h2mKkk,cafe|food|point_of_interest|establishment,38,4.7,마포구 성미산로 82 명주빌딩 1층,OPERATIONAL,37.5606015,126.9170428,126.916999083902,37.560680332396,34
커피플래닛,ChIJnT4hXlUtZjURIvy6YJDT7zA,cafe|food|point_of_interest|establishment,1,5,울산 남구 수암로105번길 3-4,OPERATIONAL,37.5605622,126.917059,126.916999083902,37.560680332396,34
달빛걸음,ChIJWzKS6NuZfDURdUBoWINKBY8,cafe|food|point_of_interest|establishment,,,마포구 성산1동 성미산로 87 현일오피스텔,OPERATIONAL,37.5609881,126.9171075,126.916999083902,37.560680332396,34
이디야커피 성산중앙점,ChIJfYH8U6qZfDURhi2ej-rbPhM,cafe|food|point_of_interest|establishment,19,3.8,마포구 성산1동 월드컵북로 70,OPERATIONAL,37.5602399,126.916669,126.916999083902,37.560680332396,34
셀렉토커피성산점,ChIJjfm1492YfDUR4m0d_jdhVig,cafe|food|point_of_interest|establishment,,,마포구 성산동 228-1,OPERATIONAL,37.5602399,126.916669,126.916999083902,37.560680332396,34
카페탱크식스,ChIJ5wL6XueYfDURvFxxToswC_4,cafe|food|point_of_interest|establishment,1,5,성산동 661번지 하동 2층 마포구 서울특별시 KR,OPERATIONAL,37.5608596,126.9176368,126.916999083902,37.560680332396,34
온순간라마티에,ChIJ54AdZueYfDURKbfZhtk3_wk,cafe|restaurant|food|point_of_interest|establishment,1,5,마포구 연남동 487-375,OPERATIONAL,37.5610865,126.9181089,126.918130886159,37.5606811371304,35
아라리오브네 연남점,ChIJ54AdZueYfDURq5DSJw1QANE,cafe|food|point_of_interest|establishment,91,3.9,마포구 연남동 성미산로16길 3-3,OPERATIONAL,37.5610865,126.9181089,126.918130886159,37.5606811371304,35
카페탱크식스,ChIJ5wL6XueYfDURvFxxToswC_4,cafe|food|point_of_interest|establishment,1,5,성산동 661번지 하동 2층 마포구 서울특별시 KR,OPERATIONAL,37.5608596,126.9176368,126.918130886159,37.5606811371304,35
카페 라비다(Cafe La Vida),ChIJn_yF6eeYfDURvlF-XP7POyU,cafe|food|point_of_interest|establishment,1,5,마포구 연남동 566-1,OPERATIONAL,37.5605505,126.9208727,126.920394490808,37.5606827140525,37
1+1/2,ChIJY16z0J-ZfDURKKOK2cWQ9h0,cafe|food|point_of_interest|establishment,1,5,마포구 연남동 동교로27길 80,OPERATIONAL,37.560864,126.920334,126.920394490808,37.5606827140525,37
소셜팩토리 홍대2호점,ChIJ7-eO9nmZfDURYddqIRzIYec,cafe|food|point_of_interest|establishment,7,3.4,마포구 연남동 565-11,CLOSED_TEMPORARILY,37.5602828,126.9203684,126.920394490808,37.5606827140525,37
cafe LA VIDA,ChIJL4SU6SWZfDURF0U9JteEVcw,cafe|food|point_of_interest|establishment,2,5,마포구 연남동 566-1,OPERATIONAL,37.560559,126.9208781,126.920394490808,37.5606827140525,37
Coffee ya,ChIJUylc7OeYfDUR7xZhow8Rvy8,cafe|food|point_of_interest|establishment,,,연남동 565-14번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.5603507,126.9207047,126.920394490808,37.5606827140525,37
매일카페 maeil cafe,ChIJNaXVGeWZfDURez6ds2numY4,cafe|food|point_of_interest|establishment,13,4.2,마포구 연남로3길 31 1층,OPERATIONAL,37.5606135,126.920968,126.920394490808,37.5606827140525,37
도깨비커피집,ChIJ7fnWvueYfDURxu5mYE6F8Pw,cafe|food|point_of_interest|establishment,,,마포구 연남동 561-3번지 1층,OPERATIONAL,37.5611195,126.9203348,126.920394490808,37.5606827140525,37
일더하기이분의일,ChIJA9OKUseZfDURM0yIJvHcKO4,cafe|food|point_of_interest|establishment,3,5,마포구 연남동 동교로27길 80,OPERATIONAL,37.5611195,126.9203348,126.920394490808,37.5606827140525,37
caffe kampleks 연남,ChIJkYCew-eYfDURFctmna2GoN0,cafe|food|point_of_interest|establishment,28,4.7,마포구 연남동 561-25,OPERATIONAL,37.5608454,126.9210077,126.920394490808,37.5606827140525,37
컴플렉스,ChIJkYCew-eYfDURnVcMXqsEvkA,cafe|food|point_of_interest|establishment,2,5,마포구 연남동 연남로3길 28,OPERATIONAL,37.5608454,126.9210077,126.920394490808,37.5606827140525,37
Verse II,ChIJzTH_5eeYfDURLdejZv0xIUM,cafe|food|point_of_interest|establishment,12,4.5,마포구 연남동 동교로27길 54,OPERATIONAL,37.560239,126.9211941,126.921526293199,37.5606834862403,38
카페 라비다(Cafe La Vida),ChIJn_yF6eeYfDURvlF-XP7POyU,cafe|food|point_of_interest|establishment,1,5,마포구 연남동 566-1,OPERATIONAL,37.5605505,126.9208727,126.921526293199,37.5606834862403,38
데얼컾ㄱ,ChIJk_UK2-eYfDURuzDujlPJ-As,cafe|food|point_of_interest|establishment,,,마포구 연남로3길 23,OPERATIONAL,37.5608576,126.9213482,126.921526293199,37.5606834862403,38
caffe kampleks 연남,ChIJkYCew-eYfDURFctmna2GoN0,cafe|food|point_of_interest|establishment,28,4.7,마포구 연남동 561-25,OPERATIONAL,37.5608454,126.9210077,126.921526293199,37.5606834862403,38
컴플렉스,ChIJkYCew-eYfDURnVcMXqsEvkA,cafe|food|point_of_interest|establishment,2,5,마포구 연남동 연남로3길 28,OPERATIONAL,37.5608454,126.9210077,126.921526293199,37.5606834862403,38
카페 포스터,ChIJNRddyEKZfDUR3aP-4x5Ojq4,cafe|food|point_of_interest|establishment,2,5,마포구 연남동 연남로3길 13,OPERATIONAL,37.5611056,126.9217679,126.921526293199,37.5606834862403,38
올어바웃어스,ChIJV1BpyNyZfDUR1IgAzh3hyug,cafe|food|point_of_interest|establishment,7,4.6,마포구 연남동 연남로3길 13,OPERATIONAL,37.5611056,126.9217679,126.921526293199,37.5606834862403,38
오테라부띠끄,ChIJARRH1ueYfDURUae1C53raSA,cafe|food|point_of_interest|establishment,2,5,연남동 566-38번지 1층 3호 마포구 서울특별시 KR,OPERATIONAL,37.5611056,126.9217679,126.921526293199,37.5606834862403,38
레또르떼 Le Torte,ChIJnTMSdeiYfDURwNwO4vsoGEY,cafe|food|point_of_interest|establishment,2,4,연남동 567-17번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.5603658,126.9219597,126.921526293199,37.5606834862403,38
Le Torte,ChIJnTMSdeiYfDURtwBRjjMC5G4,cafe|food|point_of_interest|establishment,28,4.3,마포구 연남로1길 19,OPERATIONAL,37.5603658,126.9219597,126.921526293199,37.5606834862403,38
매일카페 maeil cafe,ChIJNaXVGeWZfDURez6ds2numY4,cafe|food|point_of_interest|establishment,13,4.2,마포구 연남로3길 31 1층,OPERATIONAL,37.5606135,126.920968,126.921526293199,37.5606834862403,38
벌스투,ChIJzTH_5eeYfDUROnO-EpH2H3I,cafe|food|point_of_interest|establishment,1,5,연남동 566-55번지 1층 마포구 서울특별시 KR,OPERATIONAL,37.560239,126.9211941,126.921526293199,37.5606834862403,38
cafe LA VIDA,ChIJL4SU6SWZfDURF0U9JteEVcw,cafe|food|point_of_interest|establishment,2,5,마포구 연남동 566-1,OPERATIONAL,37.560559,126.9208781,126.921526293199,37.5606834862403,38
Cure Coffee Bar,ChIJJwoS9piZfDUR24h2RXViVcg,cafe|food|point_of_interest|establishment,,,마포구 연남동 연남로 51 층、１３,OPERATIONAL,37.5608073,126.9227468,126.922658095633,37.5606842475793,39
Gold Mine,ChIJlY4_68mZfDUR8PKPX5Kxs5E,cafe|food|point_of_interest|establishment,1,3,마포구 연남로 13 1층,OPERATIONAL,37.5608145,126.9227702,126.922658095633,37.5606842475793,39
A.Rang's Cafe(아랑스 카페),ChIJ57h3_dOZfDURjyvmVBQ92Mc,cafe|food|point_of_interest|store|establishment,4,5,마포구 연남동 567-40,OPERATIONAL,37.5604763,126.9229077,126.922658095633,37.5606842475793,39
카페가또,ChIJr9viYuiYfDUR7nH1K5fje7M,cafe|food|point_of_interest|establishment,2,5,마포구 연남동 566-67번지,OPERATIONAL,37.5610321,126.9226643,126.922658095633,37.5606842475793,39
카페그랑,ChIJ82EhaOiYfDURZWuwwI6trdQ,cafe|food|point_of_interest|establishment,30,3.7,마포구 서교동 월드컵북로6길 98,OPERATIONAL,37.5603148,126.9231817,126.922658095633,37.5606842475793,39
카페조ㄱㅛㄱ,ChIJVYnya-iYfDURVQASjTgueCs,cafe|food|point_of_interest|establishment,,,마포구 동교동 197-34번지 1층,OPERATIONAL,37.5601473,126.9229045,126.922658095633,37.5606842475793,39
Alohal Jenny,ChIJVYnya-iYfDUR1t7OlmRCUk0,cafe|food|point_of_interest|establishment,2,4.5,마포구 월드컵북로6길 92,OPERATIONAL,37.5601473,126.9229045,126.922658095633,37.5606842475793,39
까르따19,ChIJeZlIWuiYfDUR6pS2zcU0c94,cafe|bar|restaurant|food|point_of_interest|establishment,58,3.7,마포구 동교로 227-1,OPERATIONAL,37.5604033,126.9237687,126.923789898109,37.5606849980694,40
From Theo Coffee,ChIJ-adTp56ZfDURaDvXsZP44PA,cafe|food|point_of_interest|establishment,3,4.3,마포구 연남동 373-13,OPERATIONAL,37.560635,126.923608,126.923789898109,37.5606849980694,40
연남동 심리학 카페,ChIJg-7OfySZfDURJezE-fXM14g,cafe|food|point_of_interest|establishment,,,마포구 동교로 227-5 2층,OPERATIONAL,37.5605336,126.9236634,126.923789898109,37.5606849980694,40
킨지,ChIJd2iCVcmAcDUR3FLCENJQnuA,cafe|food|point_of_interest|establishment,225,3.7,마포구 동교로 227-11 2층,OPERATIONAL,37.5607406,126.923519,126.923789898109,37.5606849980694,40
연남동심리카페,ChIJ7UPrBMaZfDURkn0SwiWrWxM,cafe|food|point_of_interest|establishment,1,5,마포구 연남동 373-14,OPERATIONAL,37.5605244,126.923645,126.923789898109,37.5606849980694,40
카페민트제이,ChIJ_RAnX-iYfDURPMXVe1-KEGY,cafe|food|point_of_interest|establishment,1,3,일부 373-10번지 KR 서울특별시 마포구 연남동 1층,OPERATIONAL,37.5607293,126.9234825,126.923789898109,37.5606849980694,40
카페안시연남점,ChIJ_RAnX-iYfDURIjQJAFIsoyQ,cafe|food|point_of_interest|establishment,,,우측 일부 373-10번지 KR 서울특별시 마포구 연남동 1층,OPERATIONAL,37.5607293,126.9234825,126.923789898109,37.5606849980694,40
연운당,ChIJR2PQ3MOYfDURkouL_3LM7G4,cafe|food|point_of_interest|establishment,8,3.1,마포구 동교로 227-11,OPERATIONAL,37.5607293,126.9234825,126.923789898109,37.5606849980694,40
썸타는여행,ChIJqw4JW-iYfDUR5vKX2jYBfCQ,cafe|food|point_of_interest|establishment,1,5,마포구 연남로 4-1,CLOSED_TEMPORARILY,37.5603635,126.92365,126.923789898109,37.5606849980694,40
Mega Coffee,ChIJ582d--iYfDURAz8AzHnTnkU,cafe|food|point_of_interest|establishment,147,4,"235-1 Dongyo-ro, 연남동, 마포구",OPERATIONAL,37.5610497,126.9241503,126.923789898109,37.5606849980694,40
